Date,S&P500,Obligations,Bitcoin,Ethereum,BNB,UNI,USDT
2024-08-22,5570.64013671875,94.66354370117188,60381.9140625,2622.951416015625,583.0518798828125,0.00012099999730708078,1.0002280473709106
2024-08-23,5634.60986328125,95.10118103027344,64094.35546875,2764.447021484375,591.8060302734375,0.0001289999927394092,1.0008389949798584
2024-08-24,,,64178.9921875,2769.3896484375,580.76220703125,0.0001289999927394092,1.0004119873046875
2024-08-25,,,64333.54296875,2749.15771484375,574.2499389648438,0.0001289999927394092,1.0005450248718262
2024-08-26,5616.83984375,94.98446655273438,62880.66015625,2681.340576171875,548.8280029296875,0.00012599999899975955,1.000201940536499
2024-08-27,5625.7998046875,94.9455795288086,59504.1328125,2458.7265625,533.9758911132812,0.00011999999696854502,1.0003269910812378
2024-08-28,5592.18017578125,94.8969497680664,59027.625,2528.41552734375,536.816162109375,0.00011899999663000926,1.0001499652862549
2024-08-29,5591.9599609375,94.73162841796875,59388.1796875,2528.792724609375,536.6256713867188,0.00011899999663000926,1.0001590251922607
2024-08-30,5648.39990234375,94.4009780883789,59119.4765625,2525.822021484375,535.3157958984375,0.00011899999663000926,0.9998930096626282
2024-08-31,,,58969.8984375,2513.393798828125,532.89697265625,0.00011800000356743112,0.9998840093612671
2024-09-01,,,57325.48828125,2427.90234375,512.59521484375,0.00011500000255182385,1.0000059604644775
2024-09-02,,,59112.48046875,2538.187255859375,526.438720703125,0.00011899999663000926,0.9998949766159058
2024-09-03,5528.93017578125,95.02326965332031,57431.0234375,2420.603759765625,518.6689453125,0.00011600000289035961,0.9997509717941284
2024-09-04,5520.06982421875,95.5792465209961,57971.5390625,2448.97705078125,507.82049560546875,0.00011700000322889537,1.0000189542770386
2024-09-05,5503.41015625,95.8035888671875,56160.48828125,2367.737548828125,502.0693664550781,0.00011300000187475234,0.999754011631012
2024-09-06,5408.419921875,95.94015502929688,53948.75390625,2223.87646484375,486.9027404785156,0.00010800000018207356,0.9997419714927673
2024-09-07,,,54139.6875,2274.107177734375,493.22613525390625,0.00010900000052060932,0.9998499751091003
2024-09-08,,,54841.56640625,2297.29296875,503.0001525878906,0.00011000000085914508,0.99993497133255
2024-09-09,5471.0498046875,96.07670593261719,57019.53515625,2358.482177734375,518.5453491210938,0.00011500000255182385,1.0001449584960938
2024-09-10,5495.52001953125,96.48637390136719,57648.7109375,2389.5810546875,517.4838256835938,0.00011600000289035961,1.0000170469284058
2024-09-11,5554.1298828125,96.41810607910156,57343.171875,2339.841552734375,530.1940307617188,0.00011500000255182385,1.0001369714736938
2024-09-12,5595.759765625,96.26203918457031,58127.01171875,2361.78173828125,544.3037719726562,0.00011700000322889537,0.9999719858169556
2024-09-13,5626.02001953125,96.44735717773438,60571.30078125,2441.607177734375,557.01806640625,0.00012199999764561653,1.0007779598236084
2024-09-14,,,60005.12109375,2418.595703125,553.5650634765625,0.00012099999730708078,1.0002069473266602
2024-09-15,,,59182.8359375,2320.897216796875,553.9722900390625,0.00011899999663000926,1.000067949295044
2024-09-16,5633.08984375,96.70096588134766,58192.5078125,2295.28369140625,533.80908203125,0.00011700000322889537,0.9999369978904724
2024-09-17,5634.580078125,96.52539825439453,60308.5390625,2341.707763671875,546.0135498046875,0.00012099999730708078,1.0000879764556885
2024-09-18,5618.259765625,96.10597229003906,61649.6796875,2369.72900390625,559.0445556640625,0.00012399999832268804,1.0004349946975708
2024-09-19,5713.64013671875,96.02793884277344,62940.45703125,2464.752197265625,566.2235107421875,0.00012700000661425292,1.0001980066299438
2024-09-20,5702.5498046875,95.9986801147461,63192.9765625,2561.072021484375,568.5850830078125,0.00012700000661425292,1.0001109838485718
2024-09-21,,,63394.83984375,2615.857177734375,589.0379638671875,0.00012700000661425292,1.000309944152832
2024-09-22,,,63648.7109375,2582.862548828125,588.0869140625,0.00012799999967683107,1.0000879764556885
2024-09-23,5718.56982421875,95.94015502929688,63329.80078125,2648.54638671875,604.3660278320312,0.00012700000661425292,0.9999989867210388
2024-09-24,5732.93017578125,96.04744720458984,64301.96875,2654.35498046875,606.5230712890625,0.0001289999927394092,0.9999679923057556
2024-09-25,5722.259765625,95.65729522705078,63143.14453125,2579.388671875,587.3525390625,0.00012700000661425292,0.9998549818992615
2024-09-26,5745.3701171875,95.58899688720703,65181.01953125,2632.199951171875,596.7769165039062,0.00013099999341648072,1.0002429485321045
2024-09-27,5738.169921875,95.96940612792969,65790.6640625,2695.900634765625,607.8670043945312,0.0001320000010309741,1.0001790523529053
2024-09-28,,,65887.6484375,2677.5390625,601.5671997070312,0.0001320000010309741,1.0001859664916992
2024-09-29,,,65635.3046875,2659.346923828125,596.4111938476562,0.0001320000010309741,1.0001399517059326
2024-09-30,5762.47998046875,95.70606231689453,63329.5,2603.062744140625,567.2600708007812,0.00012700000661425292,0.999813973903656
2024-10-01,5708.75,96.0543212890625,60837.0078125,2448.921142578125,547.9971313476562,0.00012199999764561653,0.9997879862785339
2024-10-02,5709.5400390625,95.7803955078125,60632.78515625,2365.231689453125,542.7123413085938,0.00012199999764561653,0.9997509717941284
2024-10-03,5699.93994140625,95.2912826538086,60759.40234375,2349.791259765625,544.4249877929688,0.00012199999764561653,0.9999939799308777
2024-10-04,5751.06982421875,94.37171936035156,62067.4765625,2414.7939453125,555.3842163085938,0.0001250000059371814,1.0001510381698608
2024-10-05,,,62089.94921875,2415.6318359375,563.2091674804688,0.0001250000059371814,0.9999759793281555
2024-10-06,,,62818.953125,2439.957763671875,570.542724609375,0.00012599999899975955,0.9998459815979004
2024-10-07,5695.93994140625,94.02933502197266,62236.66015625,2421.796630859375,564.1497192382812,0.0001250000059371814,0.9999709725379944
2024-10-08,5751.1298828125,94.10759735107422,62131.96875,2439.8408203125,580.4038696289062,0.0001250000059371814,0.9994199872016907
2024-10-09,5792.0400390625,93.75542449951172,60582.1015625,2368.283447265625,570.2771606445312,0.00012199999764561653,0.9990710020065308
2024-10-10,5780.0498046875,93.74564361572266,60274.5,2383.85791015625,562.7257690429688,0.00012099999730708078,0.9992089867591858
2024-10-11,5815.02978515625,93.77499389648438,62445.08984375,2436.513427734375,572.8572387695312,0.00012599999899975955,0.9997559785842896
2024-10-12,,,63193.0234375,2476.523193359375,576.4497680664062,0.00012700000661425292,0.9997569918632507
2024-10-13,,,62851.375,2467.677001953125,571.8217163085938,0.00012599999899975955,0.9995570182800293
2024-10-14,5859.85009765625,93.60869598388672,66046.125,2628.89990234375,588.9004516601562,0.00013299999409355223,0.9995030164718628
2024-10-15,5815.259765625,94.08804321289062,67041.109375,2606.02197265625,594.189208984375,0.00013499999477062374,0.9998080134391785
2024-10-16,5842.47021484375,94.2347640991211,67612.71875,2611.10205078125,600.8178100585938,0.00013600000238511711,0.9998350143432617
2024-10-17,5841.47021484375,93.74564361572266,67399.8359375,2604.2734375,592.0396118164062,0.00013499999477062374,0.9996830224990845
2024-10-18,5864.669921875,93.85325622558594,68418.7890625,2641.55224609375,599.364990234375,0.00013800000306218863,0.9999079704284668
2024-10-19,,,68362.734375,2648.656982421875,597.9749145507812,0.00013699999544769526,0.9999489784240723
2024-10-20,,,69001.703125,2746.364013671875,605.517822265625,0.00013899999612476677,0.999701976776123
2024-10-21,5853.97998046875,93.12933349609375,67367.8515625,2665.712158203125,598.8175659179688,0.00013499999477062374,0.9998329877853394
2024-10-22,5851.2001953125,93.04132080078125,67361.40625,2620.197509765625,593.3606567382812,0.00013499999477062374,0.9993879795074463
2024-10-23,5797.419921875,92.82609558105469,66432.1953125,2509.098876953125,582.473388671875,0.0001340000017080456,0.9991940259933472
2024-10-24,5809.85986328125,93.03152465820312,68161.0546875,2534.49853515625,594.15478515625,0.00013699999544769526,0.9995070099830627
2024-10-25,5808.1201171875,92.82609558105469,66642.4140625,2435.93408203125,574.2536010742188,0.0001340000017080456,0.9981629848480225
2024-10-26,,,67014.6953125,2479.603271484375,582.8060913085938,0.00013499999477062374,0.9987220168113708
2024-10-27,,,67929.296875,2505.940673828125,588.7158203125,0.00013699999544769526,0.9987450242042542
2024-10-28,5823.52001953125,92.6108627319336,69907.7578125,2565.34814453125,600.5960693359375,0.00014000000373926014,0.999305009841919
2024-10-29,5832.919921875,92.65000915527344,72720.4921875,2637.95751953125,605.6682739257812,0.00014600000577047467,0.9997289776802063
2024-10-30,5813.669921875,92.5130615234375,72339.5390625,2657.37255859375,595.7278442382812,0.0001449999981559813,0.9996320009231567
2024-10-31,5705.4501953125,92.46414184570312,70215.1875,2515.79931640625,576.0344848632812,0.00014099999680183828,0.9986230134963989
2024-11-01,5728.7998046875,91.91658782958984,69482.46875,2511.885498046875,572.7622680664062,0.00014000000373926014,0.9994419813156128
2024-11-02,,,69289.2734375,2491.068603515625,568.0368041992188,0.00014000000373926014,0.9996569752693176
2024-11-03,,,68741.1171875,2456.42529296875,557.6416015625,0.00013800000306218863,0.9995909929275513
2024-11-04,5712.68994140625,92.40721893310547,67811.5078125,2397.0263671875,552.0711059570312,0.00013600000238511711,0.9995650053024292
2024-11-05,5782.759765625,92.45629119873047,69359.5625,2422.650634765625,563.612060546875,0.00014000000373926014,1.0000009536743164
2024-11-06,5929.0400390625,91.50444793701172,75639.078125,2724.169189453125,591.9952392578125,0.00015199999324977398,1.000830054283142
2024-11-07,5973.10009765625,92.24040985107422,75904.859375,2895.58544921875,598.4359130859375,0.00015300000086426735,1.0007150173187256
2024-11-08,5995.5400390625,92.4366683959961,76545.4765625,2962.296630859375,597.9484252929688,0.0001539999939268455,1.0004589557647705
2024-11-09,,,76778.8671875,3131.14453125,624.3746948242188,0.0001539999939268455,1.000440001487732
2024-11-10,,,80474.1875,3191.331298828125,628.302490234375,0.00016199999663513154,1.0006929636001587
2024-11-11,6001.35009765625,92.18153381347656,88701.484375,3374.81298828125,661.88720703125,0.00017800000205170363,1.0011160373687744
2024-11-12,5983.990234375,91.60257720947266,87955.8125,3246.25732421875,627.0038452148438,0.00017699999443721026,1.0009820461273193
2024-11-13,5985.3798828125,91.543701171875,90584.1640625,3192.595947265625,621.0003051757812,0.00018200000340584666,1.0012710094451904
2024-11-14,5949.169921875,91.53388977050781,87250.4296875,3058.94873046875,621.6801147460938,0.00017499999376013875,1.0000189542770386
2024-11-15,5870.6201171875,91.5731430053711,91066.0078125,3103.04052734375,618.866455078125,0.0001829999964684248,1.0003670454025269
2024-11-16,,,90558.4765625,3133.27392578125,622.3731689453125,0.00018200000340584666,1.0002599954605103
2024-11-17,,,89845.8515625,3075.66162109375,618.4000854492188,0.00018099999579135329,1.0002189874649048
2024-11-18,5893.6201171875,91.77920532226562,90542.640625,3207.8564453125,619.4354858398438,0.00018200000340584666,1.0005910396575928
2024-11-19,5916.97998046875,91.97547149658203,92343.7890625,3111.384033203125,615.9874267578125,0.00018600000475998968,1.0013370513916016
2024-11-20,5917.10986328125,91.83808135986328,94339.4921875,3072.18798828125,606.1174926757812,0.00018899999849963933,1.0007619857788086
2024-11-21,5948.7099609375,91.78901672363281,98504.7265625,3361.053955078125,622.8263549804688,0.00019799999427050352,1.001054048538208
2024-11-22,5969.33984375,91.84789276123047,98997.6640625,3331.600830078125,633.513427734375,0.0001990000018849969,1.0011210441589355
2024-11-23,,,97777.28125,3396.223388671875,651.197265625,0.00019700000120792538,1.0009260177612305
2024-11-24,,,98013.8203125,3363.659912109375,660.3175659179688,0.00019700000120792538,1.000862956047058
2024-11-25,5987.3701171875,92.83898162841797,93102.296875,3413.5439453125,636.6397094726562,0.00018699999782256782,0.9999889731407166
2024-11-26,6021.6298828125,92.64273834228516,91985.3203125,3326.517333984375,613.5872802734375,0.0001849999971454963,0.9996539950370789
2024-11-27,5998.740234375,93.01561737060547,95962.53125,3657.249267578125,644.948486328125,0.00019299999985378236,1.0009939670562744
2024-11-28,,,95652.46875,3579.8115234375,654.3616333007812,0.00019200000679120421,1.0001540184020996
2024-11-29,6032.3798828125,93.40814208984375,97461.5234375,3593.494384765625,654.8097534179688,0.000195999993593432,1.000365972518921
2024-11-30,,,96449.0546875,3705.705322265625,654.3291625976562,0.0001939999929163605,1.0006300210952759
2024-12-01,,,97279.7890625,3711.1650390625,655.9324951171875,0.000195999993593432,1.0007619857788086
2024-12-02,6047.14990234375,93.40025329589844,95865.3046875,3644.198486328125,647.594482421875,0.00019200000679120421,1.0003490447998047
2024-12-03,6049.8798828125,93.1344985961914,96002.1640625,3620.711669921875,737.6965942382812,0.00019299999985378236,1.0009859800338745
2024-12-04,6086.490234375,93.48884582519531,98768.53125,3841.3310546875,739.2527465820312,0.0001990000018849969,1.0013370513916016
2024-12-05,6075.10986328125,93.47899627685547,96593.5703125,3811.00830078125,714.3219604492188,0.0001939999929163605,1.0022239685058594
2024-12-06,6090.27001953125,93.7742919921875,99920.7109375,4005.810546875,732.0062866210938,0.0002010000025620684,1.001539945602417
2024-12-07,,,99923.3359375,4002.692626953125,750.2726440429688,0.0002010000025620684,1.000910997390747
2024-12-08,,,101236.015625,4005.70458984375,743.295654296875,0.00020199999562464654,1.0008009672164917
2024-12-09,6052.85009765625,93.44947814941406,97432.71875,3718.6904296875,689.9243774414062,0.000195999993593432,1.0004470348358154
2024-12-10,6034.91015625,93.28213500976562,96675.4296875,3631.833740234375,676.98291015625,0.0001939999929163605,1.0006979703903198
2024-12-11,6084.18994140625,93.00653076171875,101173.03125,3832.822021484375,711.8114013671875,0.00020300000323913991,1.0005509853363037
2024-12-12,6051.25,92.65218353271484,100043.0,3883.1015625,705.9442138671875,0.0002010000025620684,1.0001039505004883
2024-12-13,6051.08984375,92.21910095214844,101459.2578125,3911.205322265625,726.2548217773438,0.00020399999630171806,1.0001319646835327
2024-12-14,,,101372.96875,3868.4052734375,715.6956787109375,0.00020399999630171806,0.9997119903564453
2024-12-15,,,104298.6953125,3951.941162109375,719.13427734375,0.0002099999983329326,0.9994379878044128
2024-12-16,6074.080078125,92.24862670898438,106029.71875,3987.48095703125,720.3263549804688,0.00021300000662449747,1.0001410245895386
2024-12-17,6050.60986328125,92.24862670898438,106140.6015625,3886.76611328125,716.6824951171875,0.00021300000662449747,1.0000519752502441
2024-12-18,5872.16015625,91.5356216430664,100041.5390625,3618.791259765625,687.623779296875,0.0002010000025620684,0.9996659755706787
2024-12-19,5867.080078125,91.12083435058594,97490.953125,3417.927978515625,666.5693359375,0.000195999993593432,0.9991999864578247
2024-12-20,5930.85009765625,91.45661926269531,97755.9296875,3472.553466796875,678.0866088867188,0.00019700000120792538,0.9995260238647461
2024-12-21,,,97224.7265625,3337.222412109375,663.2794799804688,0.000195999993593432,0.9997699856758118
2024-12-22,,,95104.9375,3277.53515625,648.7047119140625,0.00019099999917671084,0.9990730285644531
2024-12-23,5974.06982421875,91.05171203613281,94686.2421875,3415.785400390625,693.000732421875,0.0001900000061141327,0.9987210035324097
2024-12-24,6040.0400390625,91.1010971069336,98676.09375,3492.0498046875,696.7411499023438,0.00019799999427050352,0.9993100166320801
2024-12-25,,,99299.1953125,3493.2353515625,702.3269653320312,0.00019999999494757503,0.9991679787635803
2024-12-26,6037.58984375,91.17021942138672,95795.515625,3331.225830078125,688.360107421875,0.00019200000679120421,0.9987840056419373
2024-12-27,5970.83984375,90.93321228027344,94164.859375,3328.9169921875,690.4293823242188,0.00018899999849963933,0.9986330270767212
2024-12-28,,,95163.9296875,3397.90234375,720.9590454101562,0.00019099999917671084,0.9981849789619446
2024-12-29,,,93530.2265625,3349.513427734375,693.7545166015625,0.0001880000054370612,0.9981480240821838
2024-12-30,5906.93994140625,91.46649169921875,92643.2109375,3356.392578125,704.1463012695312,0.00018600000475998968,0.9980729818344116
2024-12-31,5881.6298828125,91.29859924316406,93429.203125,3332.53173828125,700.9868774414062,0.0001880000054370612,0.9980779886245728
2025-01-01,,,94419.7578125,3353.504150390625,706.512939453125,0.0001900000061141327,0.9978430271148682
2025-01-02,5868.5498046875,91.34799194335938,96886.875,3451.392578125,705.6785888671875,0.00019500000053085387,0.999114990234375
2025-01-03,5942.47021484375,91.19984436035156,98107.4296875,3605.009765625,713.6435546875,0.00019700000120792538,0.9995020031929016
2025-01-04,,,98236.2265625,3657.706787109375,713.8411865234375,0.00019799999427050352,0.999983012676239
2025-01-05,,,98314.9609375,3634.103759765625,709.25830078125,0.00019799999427050352,0.9998540282249451
2025-01-06,5975.3798828125,91.11097717285156,102078.0859375,3688.611328125,729.4000854492188,0.00020500000391621143,1.000427007675171
2025-01-07,5909.02978515625,90.69620513916016,96922.703125,3381.577392578125,697.368896484375,0.00019500000053085387,0.9999240040779114
2025-01-08,5918.25,90.85420227050781,95043.5234375,3326.329345703125,695.837158203125,0.00019099999917671084,0.9997599720954895
2025-01-09,,,92484.0390625,3219.4306640625,685.1207275390625,0.00018600000475998968,0.9999650120735168
2025-01-10,5827.0400390625,90.19255828857422,94701.453125,3267.489990234375,693.6244506835938,0.0001900000061141327,0.9999110102653503
2025-01-11,,,94566.59375,3282.2177734375,696.6578369140625,0.0001900000061141327,0.9996119737625122
2025-01-12,,,94488.4375,3265.951171875,693.0482788085938,0.0001900000061141327,0.999534010887146
2025-01-13,5836.22021484375,90.0345458984375,94516.5234375,3135.499755859375,688.2675170898438,0.0001900000061141327,0.9995449781417847
2025-01-14,5842.91015625,90.06417083740234,96534.046875,3223.6845703125,698.6196899414062,0.0001939999929163605,0.9997929930686951
2025-01-15,5949.91015625,91.01221466064453,100504.4921875,3450.53759765625,714.0284423828125,0.00020199999562464654,1.0000330209732056
2025-01-16,5937.33984375,91.22947692871094,99756.90625,3308.34521484375,708.2980346679688,0.0002010000025620684,0.9998999834060669
2025-01-17,5996.66015625,91.29859924316406,104462.0390625,3474.107177734375,721.75048828125,0.00020900000527035445,1.000296950340271
2025-01-18,,,104408.0703125,3305.78955078125,709.4249877929688,0.0002099999983329326,0.9990590214729309
2025-01-19,,,101089.609375,3208.96435546875,682.2039794921875,0.00020300000323913991,0.9990329742431641
2025-01-20,,,102016.6640625,3278.035400390625,681.8033447265625,0.00020500000391621143,0.9989510178565979
2025-01-21,6049.240234375,91.60475158691406,106146.265625,3327.40625,691.8165893554688,0.00021300000662449747,0.9999179840087891
2025-01-22,6086.3701171875,91.36772155761719,103653.0703125,3240.224609375,694.9832153320312,0.00020799999765586108,0.9995419979095459
2025-01-23,6118.7099609375,91.1307144165039,103960.171875,3334.714111328125,690.2037353515625,0.00020900000527035445,1.0001579523086548
2025-01-24,6101.240234375,91.31835174560547,104819.484375,3309.554931640625,680.2131958007812,0.00021100000594742596,0.999891996383667
2025-01-25,,,104714.6484375,3317.26953125,686.2684936523438,0.0002099999983329326,0.9998819828033447
2025-01-26,,,102682.5,3236.13427734375,666.7637939453125,0.00020599999697878957,0.9996500015258789
2025-01-27,6012.27978515625,91.91088104248047,102087.6875,3178.92041015625,679.7933349609375,0.00020500000391621143,0.9999600052833557
2025-01-28,6067.7001953125,91.92076873779297,101332.4765625,3077.112548828125,661.424560546875,0.00020300000323913991,0.9996489882469177
2025-01-29,6039.31005859375,91.8121337890625,103703.2109375,3112.9990234375,667.6857299804688,0.00020900000527035445,1.0001399517059326
2025-01-30,6071.169921875,92.00962829589844,104735.3046875,3247.780029296875,677.5535888671875,0.00021100000594742596,1.0001219511032104
2025-01-31,6040.52978515625,91.86150360107422,102405.0234375,3298.26513671875,677.3753662109375,0.00020599999697878957,0.999770998954773
2025-02-01,,,100655.90625,3118.32861328125,653.4329223632812,0.00020199999562464654,0.9998430013656616
2025-02-02,,,97688.9765625,2868.69287109375,617.6006469726562,0.000195999993593432,0.9997599720954895
2025-02-03,5994.56982421875,91.92688751220703,101405.421875,2884.566650390625,617.1207885742188,0.00020399999630171806,1.0010509490966797
2025-02-04,6037.8798828125,92.15474700927734,97871.8203125,2735.05126953125,573.3278198242188,0.00019700000120792538,1.0001579523086548
2025-02-05,6061.47998046875,92.68972778320312,96615.4453125,2787.779052734375,569.7468872070312,0.0001939999929163605,1.0001319646835327
2025-02-06,6083.56982421875,92.58074188232422,96593.296875,2688.40087890625,572.2740478515625,0.0001939999929163605,1.0001699924468994
2025-02-07,6025.990234375,92.27363586425781,96529.0859375,2622.211181640625,578.0668334960938,0.0001939999929163605,1.0003050565719604
2025-02-08,,,96482.453125,2632.308349609375,613.32421875,0.0001939999929163605,1.000236988067627
2025-02-09,,,96500.09375,2628.72119140625,616.64208984375,0.0001939999929163605,1.0001939535140991
2025-02-10,6066.43994140625,92.25382232666016,97437.5546875,2661.166748046875,618.3145141601562,0.000195999993593432,1.0001349449157715
2025-02-11,6068.5,92.01605987548828,95747.4296875,2602.781982421875,642.5872802734375,0.00019299999985378236,0.9998599886894226
2025-02-12,6051.97021484375,91.38200378417969,97885.859375,2736.902099609375,698.037353515625,0.00019700000120792538,1.00006103515625
2025-02-13,6115.06982421875,92.06558990478516,96623.8671875,2675.902587890625,668.2775268554688,0.0001939999929163605,1.000161051750183
2025-02-14,6114.6298828125,92.45195770263672,97508.96875,2726.091552734375,658.0436401367188,0.000195999993593432,1.0000840425491333
2025-02-15,,,97580.3515625,2693.559814453125,662.3276977539062,0.000195999993593432,1.0001540184020996
2025-02-16,,,96175.03125,2663.31591796875,674.100830078125,0.00019299999985378236,1.0000849962234497
2025-02-17,,,95773.3828125,2743.19970703125,667.2290649414062,0.00019200000679120421,0.9999330043792725
2025-02-18,6129.580078125,91.95661163330078,95539.546875,2669.3388671875,647.443359375,0.00019200000679120421,0.9993789792060852
2025-02-19,6144.14990234375,92.10521697998047,96635.609375,2715.77099609375,653.5147094726562,0.0001939999929163605,0.9999290108680725
2025-02-20,6117.52001953125,92.29344940185547,98333.9375,2740.386474609375,657.2009887695312,0.00019799999427050352,1.000331997871399
2025-02-21,6013.1298828125,92.83833312988281,96125.546875,2659.655517578125,646.8995361328125,0.00019299999985378236,0.9995219707489014
2025-02-22,,,96577.7578125,2764.029296875,668.5747680664062,0.0001939999929163605,1.0002189874649048
2025-02-23,,,96273.921875,2821.310302734375,657.9036865234375,0.0001939999929163605,1.0001150369644165
2025-02-24,5983.25,93.03648376464844,91418.171875,2513.8212890625,613.9630126953125,0.00018400000408291817,0.999750018119812
2025-02-25,5955.25,93.76959991455078,88736.171875,2493.592529296875,622.9407958984375,0.00017800000205170363,0.9989879727363586
2025-02-26,5956.06005859375,94.02717590332031,84347.0234375,2331.45263671875,610.6930541992188,0.00016900000628083944,1.0001970529556274
2025-02-27,5861.56982421875,93.91819763183594,84704.2265625,2305.484375,605.1236572265625,0.00016999999934341758,0.9989799857139587
2025-02-28,5954.5,94.43336486816406,84373.0078125,2237.9052734375,587.4515991210938,0.00016999999934341758,0.9995290040969849
2025-03-01,,,86031.9140625,2216.643310546875,607.5115356445312,0.00017299999308306724,0.9994490146636963
2025-03-02,,,94248.3515625,2519.694580078125,622.9360961914062,0.00018899999849963933,1.0001250505447388
2025-03-03,5849.72021484375,94.77613830566406,86065.671875,2145.573974609375,575.1699829101562,0.00017299999308306724,0.9991940259933472
2025-03-04,5778.14990234375,94.47806549072266,87222.1953125,2170.01513671875,583.5868530273438,0.00017499999376013875,0.9996780157089233
2025-03-05,5842.6298828125,93.95147705078125,90623.5625,2241.977294921875,597.975830078125,0.00018200000340584666,0.9999439716339111
2025-03-06,5738.52001953125,93.90180969238281,89961.7265625,2202.476806640625,596.7237548828125,0.00018099999579135329,1.0001460313796997
2025-03-07,5770.2001953125,93.78257751464844,86742.671875,2138.987548828125,593.96337890625,0.0001740000006975606,0.9995579719543457
2025-03-08,,,86154.59375,2201.51025390625,593.0808715820312,0.00017299999308306724,0.9997190237045288
2025-03-09,,,80601.0390625,2015.5091552734375,554.5804443359375,0.00016199999663513154,0.9997329711914062
2025-03-10,5614.56005859375,94.4383316040039,78532.0,1861.1513671875,532.1218872070312,0.00015799999528098851,0.9996799826622009
2025-03-11,5572.06982421875,94.10051727294922,82862.2109375,1919.844970703125,551.4745483398438,0.00016599999798927456,0.9997760057449341
2025-03-12,5599.2998046875,93.82231903076172,83722.359375,1908.982666015625,569.8948364257812,0.00016799999866634607,0.9996870160102844
2025-03-13,5521.52001953125,94.19986724853516,81066.703125,1862.9696044921875,579.2188110351562,0.0001630000042496249,0.9996259808540344
2025-03-14,5638.93994140625,93.87199401855469,83969.1015625,1909.467529296875,587.1362915039062,0.00016900000628083944,1.0000289678573608
2025-03-15,,,84343.109375,1937.3946533203125,619.486083984375,0.00016999999934341758,1.0000439882278442
2025-03-16,,,82579.6875,1887.43505859375,602.2166137695312,0.00016599999798927456,1.0001120567321777
2025-03-17,5675.1201171875,93.95147705078125,84075.6875,1927.0029296875,631.3626098632812,0.00016900000628083944,1.0000309944152832
2025-03-18,5614.66015625,94.0607681274414,82718.5,1932.54345703125,628.1344604492188,0.00016599999798927456,0.9998000264167786
2025-03-19,5675.2900390625,94.34890747070312,86854.2265625,2057.7490234375,619.2575073242188,0.0001740000006975606,1.000290036201477
2025-03-20,5662.89013671875,94.48800659179688,84167.1953125,1982.099853515625,629.9424438476562,0.00016900000628083944,0.9994919896125793
2025-03-21,5667.56005859375,94.40852355957031,84043.2421875,1964.8475341796875,634.6077880859375,0.00016900000628083944,0.9996479749679565
2025-03-22,,,83832.484375,1980.037841796875,626.5744018554688,0.00016799999866634607,0.9998779892921448
2025-03-23,,,86054.375,2005.2991943359375,623.3494873046875,0.00017299999308306724,1.0000170469284058
2025-03-24,5767.56982421875,93.86206817626953,87498.9140625,2077.47900390625,636.64453125,0.00017600000137463212,1.000357985496521
2025-03-25,5776.64990234375,94.02102661132812,87471.703125,2067.76416015625,629.94287109375,0.00017600000137463212,1.0001879930496216
2025-03-26,5712.2001953125,93.80245208740234,86900.8828125,2009.1893310546875,617.8167724609375,0.00017499999376013875,1.0000519752502441
2025-03-27,5693.31005859375,93.72296142578125,87177.1015625,2002.357421875,637.2069702148438,0.00017499999376013875,0.9997180104255676
2025-03-28,5580.93994140625,94.47806549072266,84353.1484375,1895.5029296875,619.4749145507812,0.00016999999934341758,0.9995089769363403
2025-03-29,,,82597.5859375,1827.3203125,603.2378540039062,0.00016599999798927456,0.9995909929275513
2025-03-30,,,82334.5234375,1806.2186279296875,601.8302001953125,0.00016599999798927456,0.9998700022697449
2025-03-31,5611.85009765625,94.75627136230469,82548.9140625,1823.47998046875,605.0728149414062,0.00016599999798927456,0.9997680187225342
2025-04-01,5633.06982421875,95.08917999267578,85169.171875,1905.491455078125,611.297119140625,0.00017100000695791095,1.0
2025-04-02,5670.97021484375,94.99947357177734,82485.7109375,1795.313232421875,590.6375732421875,0.00016599999798927456,0.999796986579895
2025-04-03,5396.52001953125,95.97628021240234,83102.828125,1815.63720703125,592.1244506835938,0.00016700000560376793,0.999567985534668
2025-04-04,5074.080078125,96.24539947509766,83843.8046875,1815.335205078125,597.5794067382812,0.00016900000628083944,0.9996160268783569
2025-04-05,,,83504.796875,1805.9732666015625,593.1148681640625,0.00016799999866634607,0.9995840191841125
2025-04-06,,,78214.484375,1576.72802734375,554.5949096679688,0.00015700000221841037,0.9992759823799133
2025-04-07,5062.25,95.09915161132812,79235.3359375,1555.240966796875,554.4833984375,0.00015900000289548188,0.9997730255126953
2025-04-08,4982.77001953125,94.62071228027344,76271.953125,1472.5531005859375,553.4674072265625,0.00015300000086426735,0.9989749789237976
2025-04-09,5456.89990234375,94.32168579101562,82573.953125,1668.0400390625,582.3693237304688,0.00016599999798927456,0.9996860027313232
2025-04-10,5268.0498046875,93.73361206054688,79626.140625,1522.518798828125,577.4059448242188,0.00015999999595806003,0.9992910027503967
2025-04-11,5363.35986328125,93.2053451538086,83404.8359375,1567.1497802734375,586.0889892578125,0.0001630000042496249,0.9994919896125793
2025-04-12,,,85287.109375,1643.528564453125,597.123046875,0.0001630000042496249,0.9998840093612671
2025-04-13,,,83684.9765625,1596.685791015625,584.04248046875,0.0001630000042496249,0.9996529817581177
